amount,merchant_risk,location_change,multiple_transactions,behavior_score,device_change,ip_change,duplicate_transaction,night_transaction,fraud
60957.01,0,0,0,4,0,0,0,1,0
54560.45,20,0,0,30,0,0,0,0,1
40286.27,20,1,0,35,0,0,0,0,1
27648.36,0,0,0,28,0,0,0,0,0
52135.16,0,0,0,22,0,0,0,0,1
64166.11,0,0,0,20,0,0,1,0,1
1108.74,0,0,0,12,1,0,0,0,0
1423.89,40,0,1,11,1,0,0,0,1
96691.84,0,0,0,18,0,0,0,0,0
63608.52,20,0,0,14,1,0,0,0,1
72256.47,20,0,0,21,0,1,0,0,1
31823.98,0,0,0,4,0,0,0,1,0
4275.4,0,1,1,22,0,0,1,0,1
22130.36,20,0,1,19,1,0,0,0,0
11244.57,20,0,0,5,0,1,0,0,0
95081.91,20,0,0,37,0,1,1,0,1
74439.16,20,0,1,39,0,0,1,0,1
33466.78,0,0,0,11,0,0,0,1,0
86047.53,20,0,0,6,0,1,0,0,1
3761.83,0,0,1,32,0,0,0,0,0
42544.61,20,0,0,11,0,0,0,0,0
56056.09,20,1,1,4,0,0,0,0,1
65690.73,20,0,0,13,0,0,0,0,0
42115.72,0,0,0,33,0,0,0,0,0
97523.55,0,0,1,30,0,1,0,0,1
97405.04,40,0,0,14,0,0,0,0,1
27494.71,0,0,0,4,0,0,0,0,0
77216.19,0,0,1,36,0,0,0,1,1
49001.47,40,0,0,7,0,0,0,0,0
55981.29,0,0,0,23,1,0,0,0,0
62090.77,0,0,0,1,0,0,0,0,0
18022.4,20,0,0,12,1,0,0,0,0
24951.47,0,1,0,10,0,0,0,0,0
52497.6,20,0,0,2,0,0,0,0,0
5079.29,20,1,0,24,0,0,1,0,1
37293.45,0,0,0,38,0,0,1,0,0
99688.98,0,1,0,37,0,0,0,0,1
88179.01,0,0,1,10,0,0,1,0,1
64940.15,0,0,0,33,1,0,0,0,1
93425.31,0,0,0,7,0,0,1,1,0
40131.96,0,0,0,22,0,0,0,0,0
27456.58,20,0,1,33,0,0,0,0,0
41510.55,0,1,0,10,0,0,1,0,0
7607.17,0,0,0,23,0,0,0,1,0
63035.09,0,0,0,19,0,0,0,0,0
87305.41,0,1,0,13,0,0,1,0,1
49507.12,0,0,0,11,0,0,0,1,0
58911.48,20,0,0,11,0,1,0,0,0
96430.27,0,0,0,38,0,0,0,0,0
68836.08,20,0,0,30,1,0,0,1,1
25759.45,0,0,0,26,0,0,0,1,0
32478.58,0,0,0,35,0,0,0,0,0
39836.41,0,0,0,40,0,0,0,0,0
2043.07,20,0,1,33,0,0,0,0,1
53903.69,0,1,0,27,0,0,0,0,1
68468.87,0,0,0,40,0,0,0,0,1
79670.16,40,0,1,32,0,1,0,0,1
39608.67,0,0,0,3,0,0,0,1,0
56246.91,20,1,0,19,0,0,0,1,1
95675.92,0,0,0,23,1,1,0,0,1
15805.53,20,0,0,10,1,0,0,0,0
48234.94,0,0,1,2,0,0,0,0,0
4200.26,20,0,0,19,1,0,0,0,0
93446.47,0,1,0,31,1,0,0,0,1
76441.81,0,0,0,14,0,0,0,0,0
73636.09,0,0,0,5,0,0,0,0,0
53041.59,20,0,0,14,0,1,0,0,1
10316.57,0,0,0,1,0,0,0,0,0
2397.65,0,0,0,15,1,0,0,0,0
40902.14,0,1,0,30,1,0,0,0,0
23834.0,0,0,0,5,0,0,0,0,0
98052.45,0,0,1,11,0,0,0,0,1
66337.61,0,1,0,30,0,0,0,0,1
16564.57,20,1,0,16,0,0,0,0,0
78679.52,40,0,0,32,1,0,0,1,1
18569.65,20,0,0,12,1,0,0,0,0
73644.03,0,0,0,21,0,0,1,0,1
18808.35,20,0,0,24,0,0,0,0,0
80499.71,0,0,0,39,0,0,0,0,0
19928.44,0,0,1,34,0,0,0,0,0
28057.31,0,1,0,10,0,0,0,0,0
12282.11,0,1,1,14,0,1,0,0,0
74467.94,0,0,0,21,0,0,0,0,0
58390.44,0,0,0,37,1,0,0,0,1
43210.68,20,1,0,26,0,0,0,0,0
54124.92,0,0,0,13,0,1,1,0,1
17772.55,0,1,0,24,1,0,0,1,1
47932.37,0,1,0,9,0,0,0,1,0
20255.96,40,1,0,0,1,0,0,0,1
5861.25,0,0,0,15,0,0,0,0,0
78468.03,0,0,0,22,0,0,0,0,1
100.98,0,0,0,29,1,0,0,1,0
2971.17,0,0,0,37,0,0,0,1,0
28010.41,20,1,0,11,1,0,0,0,0
7993.61,40,0,0,16,1,0,0,0,1
26748.81,0,0,0,29,0,0,0,0,0
55492.39,20,0,1,28,0,0,0,0,1
74557.33,0,0,0,29,0,0,0,0,0
86877.58,40,0,0,5,0,0,0,1,1
98396.86,0,0,0,40,0,0,0,0,1
45339.69,0,0,0,30,0,0,0,0,0
61511.15,20,0,1,7,0,0,0,0,1
82537.42,20,0,0,13,0,0,0,0,1
78039.56,0,0,1,29,0,0,0,0,1
8420.18,20,1,0,12,0,0,0,0,1
46091.65,40,0,0,32,0,1,0,0,1
42225.9,0,0,1,37,0,1,1,0,1
5010.46,0,0,0,31,0,0,0,1,0
26144.28,0,0,0,35,0,0,0,0,0
18949.0,40,1,0,0,0,0,0,0,0
9143.45,0,0,0,17,0,0,0,0,0
1326.29,0,0,1,33,0,1,0,0,1
31279.73,0,0,0,39,0,0,0,0,1
75330.77,20,0,1,15,0,0,1,1,1
1982.23,20,1,0,13,1,0,1,1,1
66653.62,0,0,0,17,0,0,0,1,1
99545.3,0,0,0,14,0,0,0,0,0
29045.87,20,0,0,14,0,0,0,1,0
55408.95,0,0,0,40,1,0,0,0,1
99183.43,0,0,0,31,0,0,0,0,0
99584.58,0,1,0,36,0,0,0,0,1
47279.54,20,0,0,11,0,0,0,0,0
46148.46,20,0,0,25,0,0,0,0,0
69138.29,0,0,0,19,0,0,0,0,1
46364.74,20,1,0,27,1,0,0,1,1
93882.8,0,0,0,30,0,0,0,0,0
35330.63,40,0,1,18,0,0,1,0,1
71600.58,0,0,0,24,0,0,0,1,1
98429.66,0,0,0,40,0,0,0,0,1
49727.82,0,0,0,23,0,0,0,0,0
66997.68,0,0,0,7,0,1,0,0,0
76577.13,40,1,0,4,0,1,0,1,1
90586.78,40,0,0,10,0,0,0,0,1
29457.97,0,0,0,27,0,0,0,1,0
99920.43,0,0,0,23,0,1,0,0,1
73409.85,0,0,0,21,1,0,0,0,1
92315.97,0,0,0,7,1,1,0,0,1
63801.55,40,0,1,7,0,0,0,0,1
90145.82,0,0,0,17,1,1,0,0,1
45310.68,0,0,0,13,0,0,0,0,0
41573.91,0,0,1,1,0,0,0,0,0
1759.79,0,0,0,20,0,0,0,1,0
17477.37,20,0,0,24,0,0,0,0,1
40245.68,0,0,0,31,1,0,0,0,0
87000.79,20,0,0,3,0,0,0,0,0
40137.68,0,0,0,28,1,0,0,0,0
78127.1,0,0,0,0,0,0,1,1,1
73789.17,40,0,1,3,0,0,0,0,1
99003.5,20,0,0,2,0,0,1,0,0
92847.1,0,0,0,28,0,0,0,0,1
39774.68,0,0,1,19,0,1,0,0,0
83379.65,0,0,0,19,0,0,0,1,0
49902.17,0,0,0,28,0,0,0,0,0
73566.68,0,0,1,7,0,0,0,0,1
39250.44,20,0,1,1,0,1,0,0,0
93127.55,0,1,0,37,0,0,0,1,1
2642.22,40,0,0,30,0,0,0,1,1
41292.24,20,0,1,31,0,0,0,0,1
42683.74,0,0,0,15,1,0,0,0,0
29129.84,0,0,0,25,0,0,0,0,0
81953.97,0,0,1,32,0,1,0,0,1
83878.14,20,0,0,33,0,0,0,0,1
52543.81,0,0,0,3,0,0,0,1,0
40345.76,0,0,0,0,0,0,0,0,0
13695.33,20,1,0,35,1,0,0,1,1
22121.42,0,0,0,28,1,0,0,1,0
70509.59,0,0,1,19,0,0,0,1,1
90294.38,0,0,0,0,1,1,0,0,1
8594.52,0,0,0,14,0,0,0,0,0
6654.25,0,0,0,1,0,1,0,0,0
40552.39,20,0,0,22,0,1,1,0,1
9446.76,40,0,0,25,0,0,0,0,1
4494.78,0,0,0,32,0,0,0,0,0
72583.64,20,0,0,28,0,0,1,0,1
24335.9,0,1,0,32,0,1,0,1,0
83114.5,20,0,0,34,1,0,0,0,1
89891.73,0,0,0,8,0,0,1,0,0
22960.31,0,0,0,26,0,1,0,1,0
76767.51,0,0,0,31,0,0,0,0,0
55828.27,40,0,1,17,1,0,0,0,1
19628.91,0,0,0,1,0,0,0,0,0
11339.74,20,0,0,9,0,1,0,0,0
23984.72,0,0,0,35,1,1,0,0,0
76773.6,0,0,0,27,0,0,0,0,0
46587.32,0,0,0,4,0,0,0,0,0
54287.63,0,1,1,8,0,0,0,0,1
51263.8,0,0,1,32,0,0,0,0,1
70886.84,0,0,0,12,1,0,0,0,0
76009.72,0,0,0,19,0,0,0,0,0
70213.23,0,1,0,4,0,0,0,0,1
51255.41,0,0,0,23,0,0,0,0,1
18456.54,0,0,1,1,1,0,0,0,0
78466.95,20,0,1,14,0,0,0,1,1
45680.89,0,0,0,7,1,1,1,0,0
13777.3,0,0,0,2,0,0,0,0,0
24892.0,0,0,0,27,0,0,0,0,0
61008.49,0,1,0,16,0,0,1,0,1
35033.36,0,0,0,24,0,0,1,1,0
55320.53,20,0,0,9,1,0,0,0,1
94109.5,0,1,0,10,0,0,0,0,0
65563.39,40,0,1,39,1,1,0,0,1
56630.61,0,0,0,7,0,0,0,0,0
20971.88,0,1,0,4,0,1,0,0,0
89548.57,0,0,0,21,0,0,0,0,1
88890.13,0,0,0,20,0,1,0,0,0
77897.17,0,0,0,16,0,0,0,1,1
62413.03,20,0,0,14,0,0,0,0,1
76450.17,20,0,0,6,0,1,0,0,0
20830.98,20,0,0,20,0,0,0,0,0
11958.84,0,0,0,36,0,0,0,0,0
33282.37,0,0,0,23,0,0,0,0,0
65684.11,20,0,0,39,1,0,0,0,1
48655.45,20,0,0,6,0,0,1,1,0
917.45,0,0,0,12,1,1,0,0,0
3246.17,20,1,0,1,0,0,0,0,0
54757.91,20,0,0,6,0,0,0,0,0
64925.51,0,0,1,24,1,0,0,0,1
21144.07,0,1,1,14,0,0,0,1,0
7095.9,20,0,0,1,0,0,0,0,0
44528.33,0,0,1,26,0,0,0,0,0
55899.2,0,0,0,40,0,0,0,0,0
69671.12,0,0,0,18,0,0,0,1,1
3574.98,0,0,1,29,1,0,0,0,1
75067.25,0,0,0,19,0,0,0,0,0
18988.17,0,0,1,26,0,0,0,1,0
49431.52,0,0,1,17,0,0,0,1,0
16541.35,20,0,0,30,0,0,0,0,0
31748.14,20,0,0,9,0,0,1,0,0
92490.23,0,0,0,20,0,0,0,0,1
74440.04,20,0,0,40,0,0,1,0,1
82230.25,0,0,0,36,0,0,0,0,1
29633.61,0,0,1,34,0,0,0,0,0
6474.04,0,0,1,40,0,0,0,1,1
22849.22,20,1,0,19,0,0,1,1,1
58966.31,0,1,1,0,1,0,0,1,1
68359.9,0,0,1,13,0,0,0,0,1
64046.7,0,0,0,8,0,0,0,0,0
77328.38,0,0,0,21,0,0,0,1,0
17153.44,0,0,1,19,1,0,0,1,1
7941.68,0,0,0,4,0,0,0,0,0
7316.02,0,0,1,25,0,0,0,0,1
83875.59,0,0,0,0,0,0,1,0,1
84514.0,0,0,0,26,1,0,0,1,1
67367.54,0,1,0,12,0,0,1,1,1
67664.91,20,0,0,21,0,0,0,1,1
98477.39,0,0,0,23,1,0,0,0,1
59439.71,0,0,0,14,1,1,0,0,1
3347.91,20,0,0,28,0,0,0,0,0
69348.77,0,0,0,39,1,0,0,1,1
70948.94,20,0,0,11,0,0,0,0,0
25810.43,0,0,0,40,0,0,0,1,0
54114.54,0,0,0,32,0,1,0,0,1
92935.15,0,1,0,9,1,0,1,0,1
41752.98,0,0,0,19,0,0,0,0,0
48417.09,0,0,0,27,0,0,0,0,0
81559.36,0,0,0,40,0,0,0,0,1
40996.72,0,0,0,5,0,0,0,0,0
22546.81,0,0,1,0,1,0,0,0,0
25645.49,20,1,0,6,0,1,0,0,1
11214.03,20,0,0,38,0,0,0,0,0
95945.96,0,0,0,14,1,0,1,0,1
34654.66,20,0,0,26,0,0,0,0,1
19552.0,0,0,0,16,0,0,0,0,0
16107.83,0,0,0,28,0,0,0,0,0
99578.3,0,0,0,38,0,0,0,0,0
23996.16,0,0,0,28,0,1,0,0,0
75648.24,0,0,0,26,0,0,0,1,1
33384.75,0,0,0,24,0,0,0,0,0
38367.71,0,0,0,29,0,0,0,0,0
48441.02,20,0,0,26,1,1,0,0,1
26200.41,20,0,0,19,0,0,0,0,0
11545.5,0,1,0,8,0,0,0,0,0
42863.69,40,0,0,35,0,0,0,0,1
28777.87,0,0,0,34,0,0,0,1,1
69429.84,0,1,0,20,1,0,0,1,1
56663.83,0,0,0,8,0,0,0,0,0
54854.77,20,0,1,33,0,0,1,0,1
59333.13,40,0,0,5,0,0,0,0,1
39398.48,0,1,1,9,0,1,0,0,1
88124.12,20,0,1,10,1,0,0,1,1
37187.08,20,0,1,32,0,0,0,0,1
18774.36,0,0,0,26,1,0,0,0,0
57256.62,0,0,0,4,1,0,0,0,0
20899.17,40,0,1,19,0,1,0,0,1
72184.4,0,1,1,31,0,0,0,0,1
61516.17,0,0,1,30,0,0,0,0,1
3303.37,0,0,0,17,0,1,0,1,0
82803.37,40,0,0,36,0,0,0,0,1
2205.91,0,0,0,10,0,1,0,0,0
37514.11,20,0,1,16,0,0,0,0,1
64355.25,20,0,0,27,0,0,0,0,1
93772.29,0,0,1,29,0,1,1,0,1
91272.94,0,1,0,29,1,0,0,0,1
32417.57,20,0,1,11,0,1,0,0,1
84054.71,0,0,0,1,0,0,0,1,0
95320.46,20,0,0,16,0,0,0,0,0
44944.77,20,0,0,25,0,0,0,0,1
73478.37,20,0,0,10,0,0,0,0,1
5446.13,0,0,0,30,0,0,0,0,0
36269.42,0,1,1,20,0,0,0,0,1
57550.54,0,0,0,19,0,1,0,1,0
65150.15,0,0,1,2,0,0,0,1,1
29084.44,0,0,0,31,0,0,0,0,0
20527.43,0,0,0,6,1,0,0,0,0
72133.8,0,0,1,17,0,1,0,0,1
65321.31,0,0,0,37,0,0,0,0,1
67889.79,0,0,0,6,0,0,0,0,0
6024.32,0,0,1,14,0,0,0,0,0
49666.62,40,0,0,24,1,0,0,1,1
41431.76,40,0,0,12,0,0,0,0,1
19106.6,40,1,0,32,0,0,1,1,1
21883.41,0,0,0,27,0,0,0,0,0
83414.86,0,0,0,37,0,0,0,0,1
62547.01,0,0,0,30,1,0,0,0,0
80337.34,0,1,1,25,0,0,0,0,1
15306.39,0,0,0,36,0,0,1,0,1
1907.05,0,1,0,6,0,0,0,0,0
39656.43,40,0,0,16,0,0,0,0,0
46437.03,0,1,0,11,0,1,0,0,0
58173.37,20,0,1,17,0,0,0,0,1
19890.21,0,0,0,16,0,0,0,1,0
54122.28,0,0,0,1,0,0,0,0,0
2880.18,0,0,0,9,1,0,0,0,0
66714.06,0,0,0,33,1,0,0,0,1
15727.36,20,0,0,14,0,1,0,0,0
87896.36,20,0,0,10,0,0,0,0,0
44433.45,0,0,0,20,1,0,0,0,0
79252.68,20,0,0,28,0,0,0,0,0
31887.41,40,0,1,22,1,0,0,0,1
62437.16,0,0,0,39,0,0,0,0,1
17347.41,20,0,0,18,0,0,1,0,1
6682.14,0,0,0,17,0,1,0,1,0
96577.84,20,0,0,18,0,0,0,0,1
20849.23,0,0,1,3,0,0,1,1,1
88695.96,40,0,0,4,0,0,0,1,1
10900.31,0,0,0,36,1,1,0,0,0
96309.7,0,0,0,25,0,1,0,0,1
70269.58,40,0,0,15,0,0,0,0,1
70100.41,20,0,0,39,0,0,0,0,1
98972.53,0,0,0,10,1,0,0,0,0
88996.83,20,0,0,25,0,0,0,0,1
49361.79,0,0,0,35,0,0,0,1,0
19338.27,0,0,0,25,0,0,0,0,0
11354.97,0,0,0,26,0,0,0,1,0
11419.72,0,0,0,36,0,0,0,0,0
40114.49,0,0,0,29,0,0,0,0,0
46302.28,0,0,0,34,0,0,0,1,0
2218.41,0,0,1,40,1,0,0,1,1
68076.86,0,1,0,39,0,0,1,0,1
51423.77,0,0,0,30,1,0,0,0,1
12457.79,40,0,0,16,0,0,0,0,1
93686.09,40,0,1,39,0,0,0,0,1
10286.02,40,0,0,27,0,1,0,0,1
50765.91,0,0,0,24,0,0,0,0,1
31399.06,0,0,0,12,0,0,0,1,0
85419.13,0,0,0,13,1,0,1,0,1
12714.38,40,0,0,6,0,0,0,1,1
6869.76,0,0,0,26,0,0,0,0,0
23718.06,0,0,0,39,0,0,1,0,0
80926.01,0,0,0,7,1,0,0,0,1
11929.71,40,0,0,7,0,0,0,0,0
27595.12,0,0,0,6,1,0,0,1,0
20226.92,0,0,0,33,0,0,0,0,0
15162.36,0,0,0,21,0,0,0,1,0
81295.43,0,0,0,16,1,0,0,0,1
2255.12,0,0,0,31,0,0,0,0,0
60174.19,0,0,0,37,0,0,0,0,1
13355.13,0,0,0,1,0,0,0,1,0
72726.46,20,0,1,29,0,0,0,0,1
7514.17,20,0,0,13,1,0,0,0,0
94994.52,0,0,0,24,1,0,0,0,1
38140.57,0,1,0,19,0,0,0,0,0
7716.53,0,1,0,23,1,1,0,0,0
64429.21,20,0,0,20,0,0,0,0,1
57078.78,20,1,1,8,0,0,0,0,1
56981.82,0,0,1,3,0,0,0,0,1
22559.9,20,0,0,24,1,1,0,0,1
36807.94,0,0,0,37,1,0,0,0,1
64659.26,0,0,0,15,0,0,0,1,0
72531.64,0,0,0,8,0,0,0,0,0
90559.14,0,0,0,9,0,0,0,0,0
42641.64,20,1,0,14,0,0,0,0,0
74240.08,0,0,0,26,0,0,0,1,1
15948.57,20,0,1,34,0,0,0,0,1
41841.64,0,0,0,7,1,0,0,0,0
59881.12,20,0,0,30,0,0,0,0,1
78610.25,20,0,0,13,1,0,0,0,1
88274.58,0,0,0,12,0,0,0,1,0
12747.3,0,0,0,13,0,0,1,0,0
63130.86,0,1,0,24,0,0,0,0,1
61891.74,0,0,1,1,0,0,1,0,1
80831.94,0,0,1,4,0,0,0,0,1
51354.44,0,0,0,28,0,0,0,0,0
3362.97,0,0,1,8,0,0,0,0,0
77033.96,0,0,0,1,0,0,0,0,0
44086.54,0,0,1,33,0,0,0,0,1
61476.56,20,1,0,26,0,0,0,1,1
53902.25,0,1,0,1,0,0,0,0,0
48011.89,20,0,0,4,0,0,0,0,0
83801.59,0,0,0,22,0,0,1,0,1
85685.16,20,0,0,22,1,0,0,0,1
59425.55,0,0,1,12,0,0,0,0,1
76898.21,20,0,0,21,0,1,0,0,1
36295.37,0,0,0,3,0,0,0,0,0
86996.29,0,0,0,5,0,0,0,0,0
31191.42,0,0,0,28,1,0,0,0,0
73503.37,0,0,0,20,0,0,0,0,0
27117.87,0,1,0,31,0,0,0,0,0
55417.79,20,0,0,20,0,0,1,0,1
47758.57,0,0,0,13,0,1,0,0,0
94152.59,0,0,0,37,0,0,0,0,0
67247.51,20,0,1,8,0,0,0,0,1
50105.63,0,0,1,18,0,0,0,0,1
79654.78,0,0,0,35,0,0,0,0,0
83126.07,40,0,0,23,0,0,0,0,1
87008.06,0,1,1,5,0,0,0,0,1
82616.09,0,1,0,13,0,0,0,0,1
26035.36,40,1,0,12,0,0,0,0,0
19486.38,0,0,1,34,0,0,0,0,0
32147.45,0,0,0,5,0,0,0,0,0
9258.26,20,0,0,12,1,1,0,0,0
54641.68,0,0,0,11,0,0,0,0,0
58535.11,0,0,1,28,1,0,0,0,1
58905.86,20,0,1,0,0,0,0,0,0
14268.04,0,0,0,15,0,0,0,0,0
91927.25,20,0,0,6,0,0,0,0,0
79616.65,0,1,0,12,0,1,0,0,1
37337.32,0,0,0,37,0,0,0,0,1
77078.6,20,0,0,25,0,0,0,0,0
92606.49,20,1,1,40,0,0,0,0,1
89670.31,0,0,0,14,0,0,0,0,0
39738.45,0,0,0,8,0,0,0,0,0
30697.03,0,0,0,36,0,0,0,0,1
27226.0,40,0,1,21,0,0,0,0,1
10950.27,20,0,0,28,1,0,0,0,1
15685.66,0,1,0,18,0,0,0,0,0
81823.14,20,0,0,24,0,0,0,0,1
90508.61,20,0,1,5,0,1,0,0,1
48547.44,40,0,1,6,0,0,0,0,1
16850.35,20,1,0,34,1,0,0,1,1
67067.95,0,0,1,25,0,0,0,0,1
42268.73,40,1,0,36,1,0,0,0,1
68060.53,0,0,0,19,0,0,0,0,0
55051.1,40,0,0,11,1,0,0,0,1
87887.47,0,0,0,38,0,0,0,0,0
63259.02,20,0,0,12,0,1,0,0,1
56895.01,0,0,0,29,0,1,0,1,1
19561.92,0,0,0,38,0,0,0,0,0
21507.4,0,0,0,40,0,0,0,0,0
91092.48,20,0,1,11,1,0,0,0,1
77594.56,40,0,0,33,0,0,0,0,1
32003.28,0,0,0,5,0,0,0,0,0
82167.61,0,0,0,23,0,1,0,1,1
16311.43,0,0,1,3,0,1,0,1,0
37640.44,0,0,1,4,0,0,0,0,0
96897.56,0,0,0,9,0,0,0,0,0
31919.54,0,0,0,36,0,0,0,0,0
51445.73,0,0,0,0,0,0,1,0,0
60484.48,0,0,0,32,0,0,0,0,1
73799.76,0,0,0,27,0,0,0,0,1
2222.82,0,0,0,29,1,0,0,0,0
63856.58,0,0,1,39,0,1,0,1,1
73788.99,0,1,0,27,0,0,0,1,1
58349.6,0,0,0,36,1,1,0,0,1
14457.44,20,1,0,38,0,0,0,0,1
96439.89,0,0,0,7,0,0,0,1,0
34546.93,20,0,0,4,0,0,1,0,0
90664.87,40,0,0,4,0,1,0,0,1
95990.88,0,0,0,13,0,0,1,0,0
60858.59,0,0,0,5,0,0,0,0,0
4058.83,20,0,0,22,1,0,0,0,1
68083.38,0,0,0,0,0,0,1,0,1
25393.05,0,0,1,12,0,0,0,0,0
96713.36,0,1,0,30,0,0,0,1,1
92599.86,20,0,0,26,0,0,0,1,1
41845.15,0,0,0,3,0,0,0,0,0
87949.87,40,0,0,2,1,0,0,1,1
78155.92,0,0,0,14,0,0,0,0,0
92564.89,0,0,0,28,0,0,0,0,0
17621.27,0,0,0,14,0,1,0,0,0
38883.59,20,0,0,26,1,0,0,0,1
73513.53,0,0,0,6,0,0,0,0,0
85451.14,20,0,0,7,1,0,0,1,1
69304.52,0,0,1,12,0,0,1,0,1
2260.63,0,0,1,15,0,0,0,0,0
74509.71,0,1,1,9,0,0,0,0,1
80534.1,40,1,0,22,0,0,0,0,1
6789.59,40,1,0,31,1,0,0,0,1
6752.11,0,0,0,19,0,0,0,0,0
12368.72,0,1,0,25,0,0,0,0,0
2741.38,0,0,0,32,0,0,0,0,0
65906.17,40,0,0,2,0,0,0,0,1
91495.95,20,1,0,14,0,0,0,0,1
19729.43,40,0,0,39,1,0,0,0,1
72630.25,0,0,0,14,1,1,0,0,1
95112.14,0,0,0,9,0,0,0,0,0
46686.83,0,1,1,10,0,0,0,1,0
76905.62,0,0,0,22,0,0,0,0,1
33527.65,0,0,0,22,0,1,0,1,0
78743.96,0,0,1,32,1,0,0,0,1
86024.06,20,1,0,35,0,0,0,0,1
24338.54,0,1,0,40,0,0,0,1,1
68459.95,20,0,0,18,0,1,0,0,1
45817.31,0,0,0,19,1,0,0,0,0
73037.06,40,0,0,22,1,1,0,0,1
34974.77,0,0,0,12,0,0,0,0,0
61321.43,0,0,0,23,1,1,0,0,1
61606.83,20,0,0,13,1,0,0,1,1
85988.86,20,0,0,37,0,0,0,0,1
32603.79,0,0,0,15,0,0,0,1,0
73683.88,20,1,0,30,0,0,0,0,1
57170.74,0,0,0,6,0,0,0,0,0
35760.58,20,0,0,3,1,0,0,1,1
54475.73,0,0,1,33,0,0,1,0,1
64236.18,40,1,1,12,0,0,0,0,1
91165.88,40,0,1,36,0,0,0,0,1
86326.42,0,0,0,40,0,0,0,0,0
61790.65,40,1,0,4,0,0,0,0,1
10809.44,20,0,0,2,0,0,0,0,0
67297.6,0,0,0,28,0,0,0,0,0
2930.81,0,0,1,29,1,0,0,0,0
88700.51,0,0,0,11,1,0,0,0,0
48145.97,0,0,0,39,1,0,0,0,1
2096.3,20,1,1,32,0,0,0,0,1
74316.03,20,1,0,2,0,0,0,1,1
21605.47,20,0,0,35,1,0,0,0,0
45922.22,0,0,0,28,0,0,0,0,0
86109.8,20,0,0,23,0,0,0,0,1
20959.46,0,0,0,13,0,0,0,0,0
85889.53,0,0,0,16,0,0,0,0,0
46164.86,0,0,0,28,0,1,0,1,1
52854.29,20,0,0,2,0,0,0,0,1
75260.1,0,0,0,21,1,0,0,0,0
50578.53,0,0,0,4,0,0,0,1,1
75563.91,0,0,0,38,0,1,0,0,1
17408.16,0,0,0,18,0,0,0,0,0
14023.51,0,0,0,22,0,0,0,0,0
37102.21,0,0,0,34,0,1,0,0,0
69086.28,0,0,0,22,0,0,0,1,0
14571.1,0,0,0,29,0,0,0,1,0
81157.86,20,0,1,7,1,0,0,1,1
2960.82,20,0,0,15,0,0,0,1,0
99979.27,0,0,1,36,0,0,0,0,1
83107.12,0,1,0,14,0,1,0,0,1
11271.32,0,0,0,2,0,0,0,0,0
41229.68,0,0,1,0,0,1,0,0,0
69988.87,40,1,0,18,0,0,0,1,1
86003.75,20,0,0,2,1,0,0,0,1
78645.31,0,1,0,37,0,0,0,0,1
88052.25,40,1,0,16,1,0,0,1,1
70577.79,20,0,1,28,0,0,1,0,1
70045.14,20,0,0,33,0,0,0,1,1
30165.5,0,0,1,20,0,0,0,0,0
99772.96,0,1,0,28,0,0,0,0,1
49862.81,20,1,0,9,0,1,0,0,0
92530.67,0,0,0,35,0,0,0,1,1
76031.85,20,1,0,27,0,0,0,1,1
57603.24,0,0,0,6,0,1,0,0,0
61038.33,0,0,0,26,0,0,1,1,1
29097.63,0,1,1,16,0,0,0,1,0
64486.97,40,0,0,13,0,0,0,0,1
42336.99,0,0,1,15,0,1,0,0,1
99571.83,0,0,1,16,0,0,0,1,1
87345.52,0,0,0,13,0,0,0,0,0
52245.72,0,0,0,35,0,0,0,0,1
77248.96,0,1,0,39,0,0,0,1,1
19663.49,0,1,0,26,0,0,0,0,0
66484.38,0,0,0,10,0,0,0,0,0
52230.05,0,0,0,35,0,0,0,0,1
9092.3,0,0,0,6,0,0,0,1,0
28756.05,0,1,0,11,0,1,0,0,0
54987.31,0,0,1,10,0,1,1,0,1
26860.86,0,0,0,20,0,0,0,0,0
86609.68,0,0,0,1,0,0,1,0,1
54198.77,20,1,1,40,0,0,0,1,1
27058.12,0,1,1,14,0,0,0,0,0
12763.79,0,0,0,39,0,1,0,0,0
30156.2,0,0,0,26,0,0,1,0,0
1560.79,0,0,0,27,0,0,0,0,0
8988.62,0,0,1,12,0,0,0,0,0
35775.55,0,0,1,28,0,0,0,1,0
16513.81,0,0,1,40,0,0,0,1,0
84769.68,0,0,0,16,0,0,0,1,0
72208.98,0,0,0,3,1,1,0,0,1
73219.31,0,0,0,30,0,0,0,1,1
27983.27,0,0,0,38,1,1,0,0,0
49379.29,0,0,0,40,0,0,0,0,0
32873.13,0,0,0,4,0,0,0,0,0
68046.49,0,0,1,18,0,0,0,1,1
26783.88,20,0,1,14,0,0,0,0,1
80856.25,20,0,0,25,1,1,0,0,1
60395.92,40,0,0,20,0,1,0,0,1
49891.47,0,0,0,22,0,0,0,0,0
46791.44,20,0,1,20,0,0,0,0,1
78234.63,40,0,0,27,0,0,0,0,1
94312.66,0,1,1,2,1,1,0,0,1
49694.18,0,0,0,0,0,0,0,0,0
74230.83,20,1,0,24,0,0,0,0,1
2410.68,0,0,1,7,1,0,0,1,0
56733.63,0,0,0,35,0,0,0,0,1
80137.7,0,0,1,12,0,0,0,0,1
25008.63,20,0,1,39,0,0,0,1,1
42844.24,0,0,0,36,0,0,0,1,1
18695.33,40,0,0,14,0,0,0,0,1
24262.26,20,0,0,21,1,0,0,0,0
40038.32,20,0,1,8,1,0,0,0,1
